bin	count
27182.0	1.0
27610.0	1.0
27688.0	1.0
28088.0	1.0
28136.0	1.0
28532.0	1.0
29346.0	1.0
29948.0	1.0
30354.0	1.0
31900.0	1.0
32010.0	1.0
32076.0	1.0
32198.0	1.0
32318.0	1.0
33008.0	1.0
33438.0	1.0
33636.0	1.0
35746.0	1.0
35908.0	1.0
36178.0	1.0
36372.0	1.0
36736.0	1.0
37232.0	1.0
37234.0	1.0
37346.0	1.0
37526.0	1.0
37630.0	1.0
37678.0	1.0
37832.0	1.0
38194.0	1.0
38692.0	1.0
40812.0	1.0
41634.0	1.0
42284.0	1.0
42816.0	1.0
42840.0	1.0
43474.0	1.0
43736.0	1.0
43894.0	1.0
43990.0	1.0
44744.0	1.0
44976.0	1.0
45046.0	1.0
45392.0	1.0
45628.0	1.0
46322.0	1.0
47044.0	1.0
47072.0	1.0
47674.0	1.0
48122.0	1.0
48676.0	1.0
49892.0	1.0
50208.0	1.0
51072.0	1.0
51132.0	1.0
51426.0	1.0
51628.0	1.0
52032.0	1.0
52090.0	1.0
52998.0	1.0
53088.0	1.0
54666.0	1.0
55408.0	1.0
56450.0	1.0
57054.0	1.0
58202.0	1.0
58342.0	1.0
58544.0	1.0
58642.0	1.0
60294.0	1.0
61072.0	1.0
61290.0	1.0
62394.0	1.0
62396.0	1.0
62682.0	1.0
63236.0	1.0
64056.0	1.0
64074.0	1.0
65004.0	1.0
66206.0	1.0
66938.0	1.0
67382.0	1.0
70372.0	1.0
70384.0	1.0
72178.0	1.0
72744.0	1.0
73128.0	1.0
73796.0	1.0
74796.0	1.0
75486.0	1.0
75772.0	1.0
75776.0	1.0
76670.0	1.0
77150.0	1.0
77190.0	1.0
77300.0	1.0
78762.0	1.0
78970.0	1.0
79290.0	1.0
79502.0	1.0
80984.0	1.0
82396.0	1.0
82840.0	1.0
84126.0	1.0
85344.0	1.0
85492.0	1.0
85738.0	1.0
86344.0	1.0
86480.0	1.0
86556.0	1.0
88208.0	1.0
88224.0	1.0
89018.0	1.0
89684.0	1.0
90184.0	1.0
90542.0	1.0
91542.0	1.0
91586.0	1.0
92382.0	1.0
92920.0	1.0
95034.0	1.0
95248.0	1.0
96214.0	1.0
96374.0	1.0
96526.0	1.0
98468.0	1.0
98840.0	1.0
101820.0	1.0
101928.0	1.0
102310.0	1.0
102512.0	1.0
105530.0	1.0
105592.0	1.0
106082.0	1.0
108576.0	1.0
108720.0	1.0
109696.0	1.0
110404.0	1.0
111106.0	1.0
112744.0	1.0
113396.0	1.0
113780.0	1.0
115500.0	1.0
116214.0	1.0
116252.0	1.0
116640.0	1.0
117850.0	1.0
117866.0	1.0
119242.0	1.0
120930.0	1.0
121066.0	1.0
121738.0	1.0
122550.0	1.0
123820.0	1.0
124586.0	1.0
125134.0	1.0
129854.0	1.0
131064.0	1.0
131266.0	1.0
133978.0	1.0
134344.0	1.0
135760.0	1.0
135902.0	1.0
137450.0	1.0
142542.0	1.0
142556.0	1.0
143986.0	1.0
145412.0	1.0
147788.0	1.0
148098.0	1.0
150398.0	1.0
151214.0	1.0
155304.0	1.0
157794.0	1.0
158180.0	1.0
164672.0	1.0
165166.0	1.0
165456.0	1.0
167456.0	1.0
167538.0	1.0
169892.0	1.0
172496.0	1.0
172762.0	1.0
172880.0	1.0
175388.0	1.0
177544.0	1.0
178754.0	1.0
180908.0	1.0
181058.0	1.0
181518.0	1.0
181788.0	1.0
182804.0	1.0
182872.0	1.0
182922.0	1.0
183776.0	1.0
185834.0	1.0
187184.0	1.0
188458.0	1.0
189748.0	1.0
189750.0	1.0
190582.0	1.0
191308.0	1.0
192270.0	1.0
193616.0	1.0
196302.0	1.0
204944.0	1.0
205004.0	1.0
205532.0	1.0
206740.0	1.0
206878.0	1.0
207196.0	1.0
208114.0	1.0
209436.0	1.0
210412.0	1.0
213948.0	1.0
217802.0	1.0
220430.0	1.0
220526.0	1.0
221178.0	1.0
223436.0	1.0
226192.0	1.0
227766.0	1.0
229740.0	1.0
233278.0	1.0
235328.0	1.0
236296.0	1.0
237496.0	1.0
237772.0	1.0
237956.0	1.0
238518.0	1.0
240820.0	1.0
241746.0	1.0
245296.0	1.0
245324.0	1.0
248050.0	1.0
248134.0	1.0
248700.0	1.0
249054.0	1.0
249604.0	1.0
250336.0	1.0
253094.0	1.0
256212.0	1.0
258566.0	1.0
261436.0	1.0
261474.0	2.0
261774.0	1.0
264112.0	1.0
265034.0	1.0
266254.0	1.0
266634.0	1.0
266688.0	1.0
268058.0	1.0
269704.0	1.0
271470.0	1.0
272856.0	1.0
273372.0	1.0
276874.0	1.0
278312.0	1.0
279076.0	1.0
280566.0	1.0
280858.0	1.0
283084.0	1.0
283982.0	1.0
286440.0	1.0
287144.0	1.0
287422.0	1.0
289604.0	1.0
289664.0	1.0
291482.0	1.0
299456.0	1.0
307326.0	1.0
307510.0	1.0
309322.0	1.0
309862.0	1.0
310916.0	1.0
311056.0	1.0
311492.0	1.0
313698.0	1.0
314604.0	1.0
315720.0	1.0
317940.0	1.0
319670.0	1.0
320374.0	1.0
320422.0	1.0
320660.0	1.0
321336.0	1.0
321674.0	1.0
321990.0	1.0
322016.0	1.0
322516.0	1.0
323882.0	1.0
324494.0	1.0
324718.0	1.0
324782.0	1.0
324892.0	1.0
327476.0	1.0
328202.0	1.0
328288.0	1.0
328832.0	1.0
328876.0	1.0
329824.0	1.0
332578.0	1.0
332886.0	1.0
333250.0	1.0
339684.0	1.0
339752.0	1.0
340162.0	1.0
340548.0	1.0
341996.0	1.0
342026.0	1.0
342162.0	1.0
343352.0	1.0
345326.0	1.0
346526.0	1.0
348014.0	1.0
348132.0	1.0
348240.0	1.0
348260.0	1.0
348582.0	1.0
348690.0	1.0
349148.0	1.0
349914.0	1.0
352970.0	1.0
353036.0	1.0
353150.0	1.0
353228.0	1.0
354466.0	1.0
355224.0	1.0
356276.0	1.0
356374.0	1.0
356562.0	1.0
356846.0	1.0
357240.0	1.0
357878.0	1.0
358638.0	1.0
359816.0	1.0
359970.0	1.0
360282.0	1.0
363052.0	1.0
363266.0	1.0
363358.0	1.0
364210.0	1.0
365074.0	1.0
365382.0	1.0
365796.0	1.0
365946.0	1.0
366616.0	1.0
367588.0	1.0
368408.0	1.0
368910.0	1.0
369614.0	1.0
370080.0	1.0
372288.0	1.0
372400.0	1.0
372648.0	1.0
372700.0	1.0
372772.0	1.0
373264.0	1.0
373420.0	1.0
373650.0	1.0
374292.0	1.0
374424.0	1.0
375618.0	1.0
375934.0	1.0
375950.0	1.0
376210.0	2.0
376494.0	1.0
376866.0	1.0
376926.0	1.0
377060.0	1.0
377198.0	1.0
378048.0	1.0
378156.0	1.0
378178.0	1.0
378384.0	1.0
378684.0	1.0
378786.0	1.0
378804.0	1.0
379220.0	2.0
379278.0	1.0
379406.0	1.0
379440.0	1.0
379564.0	1.0
379616.0	1.0
379716.0	1.0
379868.0	1.0
379918.0	1.0
379938.0	1.0
379974.0	1.0
380138.0	1.0
380158.0	1.0
380190.0	1.0
380200.0	1.0
380218.0	1.0
380244.0	1.0
380262.0	1.0
380286.0	1.0
380290.0	1.0
380298.0	1.0
380312.0	1.0
380318.0	1.0
380322.0	1.0
380324.0	1.0
380326.0	1.0
380540.0	1.0
380630.0	1.0
380696.0	1.0
380934.0	1.0
381368.0	1.0
382100.0	1.0
383094.0	1.0
383324.0	1.0
383354.0	1.0
383438.0	1.0
384580.0	1.0
385862.0	1.0
386884.0	1.0
387670.0	1.0
391122.0	1.0
391556.0	1.0
392744.0	1.0
392908.0	1.0
395062.0	1.0
395202.0	1.0
395578.0	1.0
395966.0	1.0
396076.0	1.0
396364.0	1.0
400534.0	1.0
401064.0	1.0
405478.0	1.0
407158.0	1.0
407988.0	1.0
408610.0	1.0
410032.0	1.0
411402.0	1.0
412548.0	1.0
413928.0	1.0
414496.0	1.0
414588.0	1.0
416738.0	1.0
418472.0	1.0
419000.0	1.0
419682.0	1.0
420474.0	1.0
423946.0	1.0
425370.0	1.0
425856.0	1.0
426648.0	1.0
426782.0	1.0
426788.0	1.0
428752.0	1.0
430216.0	1.0
432432.0	1.0
432536.0	1.0
433218.0	1.0
434848.0	1.0
436410.0	1.0
436850.0	1.0
437450.0	1.0
438536.0	1.0
439314.0	1.0
439354.0	1.0
440166.0	1.0
442712.0	1.0
444088.0	1.0
448836.0	1.0
453050.0	1.0
453486.0	1.0
454468.0	1.0
455428.0	1.0
456666.0	1.0
456828.0	1.0
457704.0	1.0
460134.0	1.0
468906.0	1.0
469284.0	1.0
469442.0	1.0
472054.0	1.0
475558.0	1.0
477014.0	1.0
478056.0	1.0
480308.0	1.0
481076.0	1.0
481218.0	1.0
481546.0	1.0
484746.0	1.0
488504.0	1.0
489990.0	1.0
497716.0	1.0
498108.0	1.0
498118.0	1.0
499944.0	1.0
500582.0	1.0
501252.0	1.0
504500.0	1.0
505298.0	1.0
506446.0	1.0
507092.0	1.0
507902.0	1.0
508194.0	1.0
509744.0	1.0
510126.0	1.0
511402.0	1.0
511672.0	1.0
514570.0	1.0
514892.0	1.0
516030.0	1.0
519730.0	1.0
519840.0	1.0
520084.0	1.0
520706.0	1.0
520774.0	1.0
521438.0	1.0
521760.0	1.0
522094.0	1.0
522794.0	1.0
524970.0	1.0
526110.0	1.0
526856.0	1.0
528144.0	1.0
528616.0	1.0
530122.0	1.0
530920.0	1.0
532050.0	1.0
534570.0	1.0
535618.0	1.0
536106.0	1.0
542130.0	1.0
542230.0	1.0
544300.0	1.0
548896.0	1.0
551536.0	1.0
553770.0	1.0
555294.0	1.0
556636.0	1.0
557378.0	1.0
559228.0	1.0
560062.0	1.0
560352.0	1.0
562124.0	1.0
573524.0	1.0
574720.0	1.0
587584.0	1.0
591224.0	1.0
592228.0	1.0
593930.0	1.0
597394.0	1.0
598216.0	1.0
598392.0	1.0
600450.0	1.0
604252.0	1.0
605664.0	1.0
611886.0	1.0
612994.0	1.0
614642.0	1.0
629596.0	1.0
631198.0	1.0
631852.0	1.0
635566.0	1.0
638168.0	1.0
639232.0	1.0
645094.0	1.0
646260.0	1.0
648036.0	1.0
650602.0	1.0
651126.0	1.0
651994.0	1.0
652310.0	1.0
653000.0	1.0
655116.0	1.0
656988.0	1.0
659294.0	1.0
661820.0	1.0
664738.0	1.0
665318.0	1.0
665412.0	1.0
670474.0	1.0
671586.0	1.0
671668.0	1.0
672900.0	1.0
673926.0	1.0
675168.0	1.0
675830.0	1.0
679702.0	1.0
681076.0	1.0
682172.0	1.0
683888.0	1.0
685724.0	1.0
688660.0	1.0
689582.0	1.0
691144.0	1.0
693152.0	1.0
693534.0	1.0
697160.0	1.0
697318.0	1.0
699152.0	1.0
699320.0	1.0
707572.0	1.0
709864.0	1.0
710828.0	1.0
711846.0	1.0
712004.0	1.0
717282.0	1.0
717802.0	1.0
718462.0	1.0
719848.0	1.0
721026.0	1.0
722578.0	1.0
727390.0	1.0
728344.0	1.0
728506.0	1.0
732964.0	1.0
733692.0	1.0
735104.0	1.0
736452.0	1.0
737404.0	1.0
739564.0	1.0
741840.0	1.0
743912.0	1.0
745754.0	1.0
747504.0	1.0
748084.0	1.0
751096.0	1.0
751436.0	1.0
751474.0	1.0
751768.0	1.0
752554.0	1.0
753476.0	1.0
753904.0	1.0
755120.0	1.0
755190.0	1.0
755514.0	1.0
755932.0	1.0
756084.0	1.0
756776.0	1.0
757052.0	1.0
757128.0	1.0
757606.0	1.0
758204.0	1.0
758312.0	1.0
758608.0	1.0
758678.0	1.0
758820.0	1.0
758926.0	1.0
759978.0	1.0
760514.0	1.0
760588.0	1.0
760660.0	1.0
761916.0	1.0
762692.0	1.0
766308.0	1.0
766550.0	1.0
767078.0	1.0
767808.0	1.0
780830.0	1.0
781498.0	1.0
782874.0	1.0
784496.0	1.0
791444.0	1.0
791504.0	1.0
792366.0	1.0
793334.0	1.0
798108.0	1.0
799118.0	1.0
801798.0	1.0
803528.0	1.0
805052.0	1.0
805342.0	1.0
808466.0	1.0
808502.0	1.0
810670.0	1.0
810772.0	1.0
811018.0	1.0
815654.0	1.0
816564.0	1.0
822144.0	1.0
833788.0	1.0
833792.0	1.0
833900.0	1.0
834336.0	1.0
834840.0	1.0
835032.0	1.0
835234.0	1.0
837364.0	1.0
845050.0	1.0
845428.0	1.0
859762.0	1.0
866780.0	1.0
867660.0	1.0
871400.0	1.0
872356.0	1.0
872570.0	1.0
883000.0	1.0
893634.0	1.0
894070.0	1.0
901474.0	1.0
904706.0	1.0
905194.0	1.0
908448.0	1.0
909748.0	1.0
913786.0	1.0
915976.0	1.0
917154.0	1.0
925232.0	1.0
926700.0	1.0
928446.0	1.0
929712.0	1.0
929952.0	1.0
931806.0	1.0
936538.0	1.0
937016.0	1.0
943338.0	1.0
949712.0	1.0
953896.0	1.0
962056.0	1.0
962534.0	1.0
965392.0	1.0
967300.0	1.0
967592.0	1.0
967610.0	1.0
970670.0	1.0
976698.0	1.0
980898.0	1.0
981274.0	1.0
988834.0	1.0
994828.0	1.0
998734.0	1.0
1003028.0	1.0
1006564.0	1.0
1007130.0	1.0
1010630.0	1.0
1024294.0	1.0
1026888.0	1.0
1030186.0	1.0
1030220.0	1.0
1032106.0	1.0
1032476.0	1.0
1034594.0	1.0
1035556.0	1.0
1037178.0	1.0
1038626.0	1.0
1042250.0	1.0
1045486.0	1.0
1046248.0	1.0
1047044.0	1.0
1049968.0	1.0
1051850.0	1.0
1052998.0	1.0
1057744.0	1.0
1059338.0	1.0
1059616.0	1.0
1061996.0	1.0
1063228.0	1.0
1069628.0	1.0
1069732.0	1.0
1075142.0	1.0
1078770.0	1.0
1082374.0	1.0
1083930.0	1.0
1087996.0	1.0
1088516.0	1.0
1091198.0	1.0
1096008.0	1.0
1097336.0	1.0
1098204.0	1.0
1098516.0	1.0
1098980.0	1.0
1099294.0	1.0
1099448.0	1.0
1103328.0	1.0
1108690.0	1.0
1108974.0	1.0
1116124.0	1.0
1118956.0	1.0
1119302.0	1.0
1121218.0	1.0
1123930.0	1.0
1127534.0	1.0
1130832.0	1.0
1131884.0	1.0
1132792.0	1.0
1134906.0	1.0
1136550.0	1.0
1137234.0	1.0
1140450.0	1.0
1140762.0	1.0
1140960.0	1.0
1140984.0	1.0
1141862.0	1.0
1143936.0	1.0
1144278.0	1.0
1146554.0	1.0
1156240.0	1.0
1159872.0	1.0
1170712.0	1.0
1177458.0	1.0
1181120.0	1.0
1181426.0	1.0
1185972.0	1.0
1192696.0	1.0
1196850.0	1.0
1198428.0	1.0
1198992.0	1.0
1199048.0	1.0
1200464.0	1.0
1207954.0	1.0
1210810.0	1.0
1212152.0	1.0
1213362.0	1.0
1217014.0	1.0
1220314.0	1.0
1234852.0	1.0
1239610.0	1.0
1240150.0	1.0
1241838.0	1.0
1248948.0	1.0
1249442.0	1.0
1250228.0	1.0
1250608.0	1.0
1252168.0	1.0
1253972.0	1.0
1254638.0	1.0
1258214.0	1.0
1269142.0	1.0
1270034.0	1.0
1271464.0	1.0
1277638.0	1.0
1282112.0	1.0
1287878.0	1.0
1296904.0	1.0
1301656.0	1.0
1305638.0	1.0
1308674.0	1.0
1309746.0	1.0
1309882.0	1.0
1316238.0	1.0
1316766.0	1.0
1326160.0	1.0
1333416.0	1.0
1342314.0	1.0
1343938.0	1.0
1343980.0	1.0
1351672.0	1.0
1352138.0	1.0
1363734.0	1.0
1375472.0	1.0
1394624.0	1.0
1398476.0	1.0
1398790.0	1.0
1404664.0	1.0
1405498.0	1.0
1406368.0	1.0
1406870.0	1.0
1408300.0	1.0
1413670.0	1.0
1415534.0	1.0
1434108.0	1.0
1435780.0	1.0
1437368.0	1.0
1444898.0	1.0
1446876.0	1.0
1450960.0	1.0
1453754.0	1.0
1454032.0	1.0
1456040.0	1.0
1458534.0	1.0
1458804.0	1.0
1460310.0	1.0
1462102.0	1.0
1462672.0	1.0
1463020.0	1.0
1466538.0	1.0
1468114.0	1.0
1471164.0	1.0
1475414.0	1.0
1476560.0	1.0
1478204.0	1.0
1480244.0	1.0
1480790.0	1.0
1492196.0	1.0
1495496.0	1.0
1498568.0	1.0
1505134.0	1.0
1507360.0	1.0
1510394.0	1.0
1513842.0	1.0
1514200.0	1.0
1515296.0	1.0
1515584.0	1.0
1516438.0	1.0
1516538.0	1.0
1518024.0	1.0
1518942.0	1.0
1519880.0	1.0
1520308.0	1.0
1520768.0	1.0
1521140.0	1.0
1536092.0	1.0
1537534.0	1.0
1540050.0	1.0
1541714.0	1.0
1551362.0	1.0
1555808.0	1.0
1557368.0	1.0
1563486.0	1.0
1571688.0	1.0
1585900.0	1.0
1592870.0	1.0
1594748.0	1.0
1599366.0	1.0
1599876.0	1.0
1600082.0	1.0
1603122.0	1.0
1607960.0	1.0
1616430.0	1.0
1617926.0	1.0
1622198.0	1.0
1622538.0	1.0
1640360.0	1.0
1643842.0	1.0
1647312.0	1.0
1647886.0	1.0
1655370.0	1.0
1656194.0	1.0
1665398.0	1.0
1666078.0	1.0
1667264.0	1.0
1669356.0	1.0
1672954.0	1.0
1680660.0	1.0
1681284.0	1.0
1694156.0	1.0
1695168.0	1.0
1698314.0	1.0
1702522.0	1.0
1705506.0	1.0
1706762.0	1.0
1707700.0	1.0
1722538.0	1.0
1729100.0	1.0
1730256.0	1.0
1738618.0	1.0
1741150.0	1.0
1742556.0	1.0
1745262.0	1.0
1746970.0	1.0
1765634.0	1.0
1768540.0	1.0
1769238.0	1.0
1771496.0	1.0
1776710.0	1.0
1780326.0	1.0
1787328.0	1.0
1787840.0	1.0
1791054.0	1.0
1795534.0	1.0
1797818.0	1.0
1801516.0	1.0
1809466.0	1.0
1811542.0	1.0
1811842.0	1.0
1819172.0	1.0
1822716.0	1.0
1823188.0	1.0
1827262.0	1.0
1833230.0	1.0
1833338.0	1.0
1833578.0	1.0
1835506.0	1.0
1839488.0	1.0
1851686.0	1.0
1851848.0	1.0
1854576.0	1.0
1860368.0	1.0
1863368.0	1.0
1865936.0	1.0
1877332.0	1.0
1878226.0	1.0
1879438.0	1.0
1880054.0	1.0
1882136.0	1.0
1882622.0	1.0
1885234.0	1.0
1886760.0	1.0
1886782.0	1.0
1888844.0	1.0
1889678.0	1.0
1892054.0	1.0
1894546.0	1.0
1896084.0	1.0
1899976.0	1.0
1900738.0	1.0
1901358.0	1.0
1902768.0	1.0
1907792.0	1.0
1921162.0	1.0
1935796.0	1.0
1936702.0	1.0
1937328.0	1.0
1952414.0	1.0
1956068.0	1.0
1957554.0	1.0
1958288.0	1.0
1958526.0	1.0
1970160.0	1.0
1979478.0	1.0
1987536.0	1.0
1990692.0	1.0
1995980.0	1.0
2003048.0	1.0
2011576.0	1.0
2031330.0	1.0
2032910.0	1.0
2037384.0	1.0
2042676.0	1.0
2048628.0	1.0
2050416.0	1.0
2053990.0	1.0
2072130.0	1.0
2086398.0	1.0
2088770.0	1.0
2105004.0	1.0
2114384.0	1.0
2117180.0	1.0
2123722.0	1.0
2128272.0	1.0
2132078.0	1.0
2154262.0	1.0
2162210.0	1.0
2162808.0	1.0
2168954.0	1.0
2170364.0	1.0
2175966.0	1.0
2180024.0	1.0
2184006.0	1.0
2186548.0	1.0
2206742.0	1.0
2207912.0	1.0
2208440.0	1.0
2210640.0	1.0
2214406.0	1.0
2217064.0	1.0
2219024.0	1.0
2219660.0	1.0
2235598.0	1.0
2239224.0	1.0
2241946.0	1.0
2262822.0	1.0
2277654.0	1.0
2278836.0	1.0
2281024.0	1.0
2285232.0	1.0
2287068.0	1.0
2287728.0	1.0
2300948.0	1.0
2312064.0	1.0
2313726.0	1.0
2317236.0	1.0
2323560.0	1.0
2345438.0	1.0
2351376.0	1.0
2363876.0	1.0
2366128.0	1.0
2375610.0	1.0
2396766.0	1.0
2399132.0	1.0
2402590.0	1.0
2411604.0	1.0
2448228.0	1.0
2456480.0	1.0
2458018.0	1.0
2461224.0	1.0
2463706.0	1.0
2477956.0	1.0
2478400.0	1.0
2480182.0	1.0
2481292.0	1.0
2490440.0	1.0
2496308.0	1.0
2496586.0	1.0
2499588.0	1.0
2508958.0	1.0
2508980.0	1.0
2513290.0	1.0
2515872.0	1.0
2516044.0	1.0
2516238.0	1.0
2525830.0	1.0
2546296.0	1.0
2546762.0	1.0
2547802.0	1.0
2554904.0	1.0
2554922.0	1.0
2577882.0	1.0
2579218.0	1.0
2582636.0	1.0
2598326.0	1.0
2599108.0	1.0
2606446.0	1.0
2610494.0	1.0
2618514.0	1.0
2619778.0	1.0
2633172.0	1.0
2635848.0	1.0
2644624.0	1.0
2644926.0	1.0
2653806.0	1.0
2656800.0	1.0
2659202.0	1.0
2662310.0	1.0
2663422.0	1.0
2670480.0	1.0
2672094.0	1.0
2686424.0	1.0
2692820.0	1.0
2694492.0	1.0
2697494.0	1.0
2698690.0	1.0
2716096.0	1.0
2721878.0	1.0
2723248.0	1.0
2729026.0	1.0
2730640.0	1.0
2733202.0	1.0
2736194.0	1.0
2748328.0	1.0
2754308.0	1.0
2762208.0	1.0
2780782.0	1.0
2795500.0	1.0
2798356.0	1.0
2814628.0	1.0
2821866.0	1.0
2833052.0	1.0
2833248.0	1.0
2840042.0	1.0
2844546.0	1.0
2848806.0	1.0
2853552.0	1.0
2857608.0	1.0
2865018.0	1.0
2882118.0	1.0
2885180.0	1.0
2888150.0	1.0
2895340.0	1.0
2898012.0	1.0
2902660.0	1.0
2903886.0	1.0
2906864.0	1.0
2907080.0	1.0
2908084.0	1.0
2914058.0	1.0
2917496.0	1.0
2924860.0	1.0
2938964.0	1.0
2940218.0	1.0
2941416.0	1.0
2959178.0	1.0
2960550.0	1.0
2966886.0	1.0
2976456.0	1.0
2995168.0	1.0
2996028.0	1.0
2998046.0	1.0
2998348.0	1.0
2998412.0	1.0
3001124.0	1.0
3009874.0	1.0
3010650.0	1.0
3013094.0	1.0
3022720.0	1.0
3027124.0	1.0
3031786.0	1.0
3036478.0	1.0
3037100.0	1.0
3038934.0	1.0
3039274.0	1.0
3041520.0	1.0
3065200.0	1.0
3065940.0	1.0
3066148.0	1.0
3072722.0	1.0
3096284.0	1.0
3102376.0	1.0
3108718.0	1.0
3115384.0	1.0
3126400.0	1.0
3131800.0	1.0
3135122.0	1.0
3135644.0	1.0
3142572.0	1.0
3143486.0	1.0
3143648.0	1.0
3156778.0	1.0
3162626.0	1.0
3171798.0	1.0
3196334.0	1.0
3198444.0	1.0
3202704.0	1.0
3220704.0	1.0
3221242.0	1.0
3225452.0	1.0
3233354.0	1.0
3235228.0	1.0
3246892.0	1.0
3250400.0	1.0
3269832.0	1.0
3304536.0	1.0
3316998.0	1.0
3337228.0	1.0
3350302.0	1.0
3355432.0	1.0
3362738.0	1.0
3364224.0	1.0
3376830.0	1.0
3401906.0	1.0
3407282.0	1.0
3419742.0	1.0
3426482.0	1.0
3459352.0	1.0
3464604.0	1.0
3473736.0	1.0
3474846.0	1.0
3482336.0	1.0
3488974.0	1.0
3492438.0	1.0
3501314.0	1.0
3516588.0	1.0
3520240.0	1.0
3521952.0	1.0
3531768.0	1.0
3542970.0	1.0
3554128.0	1.0
3557238.0	1.0
3560480.0	1.0
3567356.0	1.0
3573660.0	1.0
3573878.0	1.0
3588576.0	1.0
3599774.0	1.0
3603324.0	1.0
3607614.0	1.0
3616940.0	1.0
3621028.0	1.0
3621756.0	1.0
3622628.0	1.0
3629630.0	1.0
3657490.0	1.0
3659360.0	1.0
3675898.0	1.0
3698032.0	1.0
3699416.0	1.0
3710762.0	1.0
3713128.0	1.0
3724426.0	1.0
3729092.0	1.0
3730990.0	1.0
3752726.0	1.0
3774836.0	1.0
3775642.0	1.0
3788854.0	1.0
3789222.0	1.0
3792930.0	1.0
3802232.0	1.0
3811282.0	1.0
3816368.0	1.0
3816674.0	1.0
3827234.0	1.0
3837940.0	1.0
3860342.0	1.0
3863276.0	1.0
3863420.0	1.0
3864238.0	1.0
3869694.0	1.0
3871444.0	1.0
3872604.0	1.0
3873082.0	1.0
3883374.0	1.0
3884846.0	1.0
3906540.0	1.0
