bin	count
560214.0	1.0
560768.0	1.0
564878.0	1.0
567250.0	1.0
568142.0	2.0
568842.0	1.0
569948.0	1.0
570022.0	1.0
570508.0	1.0
571566.0	1.0
577736.0	1.0
579692.0	1.0
580770.0	1.0
581324.0	1.0
582382.0	1.0
583106.0	1.0
583506.0	1.0
583696.0	1.0
584680.0	1.0
585452.0	1.0
586260.0	1.0
587178.0	1.0
588426.0	1.0
589502.0	1.0
590394.0	1.0
591546.0	1.0
591978.0	1.0
597848.0	1.0
598282.0	1.0
602120.0	1.0
603346.0	1.0
605810.0	1.0
607696.0	1.0
612764.0	1.0
613608.0	1.0
613926.0	1.0
617526.0	1.0
619088.0	1.0
619660.0	1.0
622032.0	1.0
623246.0	1.0
624494.0	1.0
624526.0	1.0
625912.0	1.0
626122.0	1.0
628192.0	1.0
629364.0	1.0
629372.0	1.0
631210.0	1.0
631764.0	1.0
636100.0	1.0
638454.0	1.0
642924.0	1.0
643060.0	1.0
645578.0	1.0
645622.0	1.0
647438.0	1.0
651092.0	1.0
655444.0	1.0
655900.0	1.0
657642.0	1.0
660488.0	1.0
667068.0	1.0
667518.0	1.0
667786.0	1.0
668574.0	1.0
669426.0	1.0
671244.0	1.0
672304.0	1.0
673340.0	1.0
676038.0	1.0
678940.0	1.0
681036.0	1.0
681242.0	1.0
682722.0	1.0
683540.0	1.0
683554.0	1.0
683582.0	1.0
684664.0	1.0
687452.0	1.0
688398.0	1.0
690286.0	1.0
691082.0	1.0
693330.0	1.0
694888.0	1.0
696062.0	1.0
699576.0	1.0
701236.0	1.0
702338.0	1.0
705158.0	1.0
706238.0	1.0
709284.0	1.0
710558.0	1.0
710898.0	1.0
713792.0	1.0
715520.0	1.0
717326.0	1.0
722394.0	1.0
730342.0	1.0
730732.0	1.0
732632.0	1.0
732792.0	1.0
733200.0	1.0
733928.0	1.0
736724.0	1.0
737602.0	1.0
739706.0	1.0
740242.0	1.0
741580.0	1.0
742394.0	1.0
742966.0	1.0
744582.0	1.0
745800.0	1.0
747004.0	1.0
749454.0	1.0
750136.0	1.0
753382.0	1.0
754146.0	1.0
754760.0	1.0
755570.0	1.0
758268.0	1.0
758296.0	1.0
759122.0	1.0
759590.0	1.0
759760.0	1.0
759862.0	1.0
759992.0	1.0
760274.0	1.0
760618.0	1.0
760660.0	14.0
760680.0	3.0
760688.0	1.0
760720.0	4.0
761390.0	1.0
762178.0	1.0
763062.0	1.0
764566.0	1.0
765780.0	1.0
769526.0	1.0
769538.0	1.0
770288.0	1.0
770496.0	1.0
771200.0	1.0
771598.0	1.0
774134.0	1.0
776048.0	1.0
781298.0	1.0
782348.0	1.0
784878.0	1.0
786224.0	1.0
796568.0	1.0
800226.0	1.0
801262.0	1.0
802996.0	1.0
804948.0	1.0
808748.0	1.0
811680.0	1.0
811848.0	1.0
820288.0	1.0
820674.0	1.0
824292.0	1.0
826202.0	1.0
826892.0	1.0
830426.0	1.0
830546.0	1.0
833014.0	1.0
834324.0	1.0
838634.0	1.0
839758.0	1.0
841932.0	1.0
850368.0	1.0
852718.0	1.0
854920.0	1.0
855220.0	1.0
862226.0	1.0
867112.0	1.0
867502.0	1.0
869326.0	1.0
869516.0	1.0
870210.0	1.0
871016.0	1.0
871334.0	1.0
873162.0	1.0
876112.0	1.0
882884.0	1.0
884480.0	1.0
885346.0	1.0
889942.0	1.0
890190.0	1.0
894602.0	1.0
894896.0	1.0
897596.0	1.0
904282.0	1.0
904736.0	1.0
905220.0	1.0
920014.0	1.0
922260.0	1.0
925644.0	1.0
926034.0	1.0
929938.0	1.0
933936.0	1.0
935996.0	1.0
938830.0	1.0
940062.0	1.0
940986.0	1.0
942620.0	1.0
949814.0	1.0
950404.0	1.0
955026.0	1.0
956608.0	1.0
958488.0	1.0
959930.0	1.0
961960.0	1.0
963182.0	1.0
963958.0	1.0
964930.0	1.0
964942.0	1.0
969504.0	1.0
970544.0	1.0
970890.0	1.0
973310.0	1.0
973368.0	1.0
978640.0	1.0
980130.0	1.0
990176.0	1.0
994650.0	1.0
996906.0	1.0
1001166.0	1.0
1001398.0	1.0
1001632.0	1.0
1002076.0	1.0
1007932.0	1.0
1011900.0	1.0
1013468.0	1.0
1019536.0	1.0
1020020.0	1.0
1020122.0	1.0
1023248.0	1.0
1024246.0	1.0
1025786.0	1.0
1026544.0	1.0
1026786.0	1.0
1032070.0	1.0
1033178.0	1.0
1035282.0	1.0
1037992.0	1.0
1041218.0	1.0
1042018.0	1.0
1042626.0	1.0
1042638.0	1.0
1050420.0	1.0
1055218.0	1.0
1057336.0	1.0
1058544.0	1.0
1060500.0	1.0
1068480.0	1.0
1069158.0	1.0
1070320.0	1.0
1070804.0	1.0
1072232.0	1.0
1072252.0	1.0
1076460.0	1.0
1079184.0	1.0
1080080.0	1.0
1090528.0	1.0
1094250.0	1.0
1096890.0	1.0
1098512.0	1.0
1099652.0	1.0
1100148.0	1.0
1102702.0	1.0
1103598.0	1.0
1104228.0	1.0
1109240.0	1.0
1109998.0	1.0
1110214.0	1.0
1112602.0	1.0
1115702.0	1.0
1119464.0	1.0
1119534.0	1.0
1124806.0	1.0
1127118.0	1.0
1133056.0	1.0
1133246.0	1.0
1133410.0	1.0
1134756.0	1.0
1137810.0	1.0
1138572.0	1.0
1139510.0	1.0
1139698.0	1.0
1140736.0	1.0
1140900.0	1.0
1140978.0	1.0
1140984.0	9.0
1141014.0	1.0
1141034.0	1.0
1141074.0	3.0
1142916.0	1.0
1143432.0	1.0
1144902.0	1.0
1147718.0	1.0
1150786.0	1.0
1153556.0	1.0
1155420.0	1.0
1156474.0	1.0
1160654.0	1.0
1162688.0	1.0
1163914.0	1.0
1165140.0	1.0
1168012.0	1.0
1169676.0	1.0
1177850.0	1.0
1179846.0	1.0
1180572.0	1.0
1180936.0	1.0
1183674.0	1.0
1192364.0	1.0
1199822.0	1.0
1203852.0	1.0
1206046.0	1.0
1211556.0	1.0
1215880.0	1.0
1216334.0	1.0
1218824.0	1.0
1219208.0	1.0
1227040.0	1.0
1231014.0	1.0
1234168.0	1.0
1234538.0	1.0
1238776.0	1.0
1239402.0	1.0
1242078.0	1.0
1242706.0	1.0
1243336.0	1.0
1247262.0	1.0
1249492.0	1.0
1252888.0	1.0
1258118.0	1.0
1259600.0	1.0
1260924.0	1.0
1263862.0	1.0
1269678.0	1.0
1273244.0	1.0
1275170.0	1.0
1280238.0	1.0
1284372.0	1.0
1285904.0	1.0
1285976.0	1.0
1286192.0	1.0
1290782.0	1.0
1295330.0	1.0
1297970.0	1.0
1303820.0	1.0
1304556.0	1.0
1304680.0	1.0
1310646.0	1.0
1317962.0	1.0
1318708.0	1.0
1328586.0	1.0
1331150.0	1.0
1335846.0	1.0
1337804.0	1.0
1338800.0	1.0
1339120.0	1.0
1340164.0	1.0
1340430.0	1.0
1347352.0	1.0
1352422.0	1.0
1352604.0	1.0
1353266.0	1.0
1356682.0	1.0
1364152.0	1.0
1370478.0	1.0
1372268.0	1.0
1374910.0	1.0
1376394.0	1.0
1377338.0	1.0
1378158.0	1.0
1379930.0	1.0
1383330.0	1.0
1389516.0	1.0
1396856.0	1.0
1401996.0	1.0
1402626.0	1.0
1402878.0	1.0
1413256.0	1.0
1413658.0	1.0
1416342.0	1.0
1417530.0	1.0
1418130.0	1.0
1421540.0	1.0
1422438.0	1.0
1424286.0	1.0
1424784.0	1.0
1424830.0	1.0
1432174.0	1.0
1434166.0	1.0
1442388.0	1.0
1443374.0	1.0
1444790.0	1.0
1445802.0	1.0
1447888.0	1.0
1449014.0	1.0
1452680.0	1.0
1452696.0	1.0
1458166.0	1.0
1458474.0	1.0
1458534.0	1.0
1458794.0	1.0
1460836.0	1.0
1463984.0	1.0
1469194.0	1.0
1479684.0	1.0
1481404.0	1.0
1483726.0	1.0
1491160.0	1.0
1493418.0	1.0
1500604.0	1.0
1501778.0	1.0
1505898.0	1.0
1508252.0	1.0
1508838.0	1.0
1511380.0	1.0
1512370.0	1.0
1517582.0	1.0
1518514.0	1.0
1520128.0	1.0
1520544.0	1.0
1521092.0	1.0
1521304.0	8.0
1521344.0	1.0
1521424.0	2.0
1522020.0	1.0
1522832.0	1.0
1523034.0	1.0
1523660.0	1.0
1527160.0	1.0
1530804.0	1.0
1535148.0	1.0
1535256.0	1.0
1550198.0	1.0
1554814.0	1.0
1555194.0	1.0
1555570.0	1.0
1559458.0	1.0
1561694.0	1.0
1567900.0	1.0
1568978.0	1.0
1573638.0	1.0
1574460.0	1.0
1576990.0	1.0
1577994.0	1.0
1578168.0	1.0
1579832.0	1.0
1582586.0	1.0
1587094.0	1.0
1589334.0	1.0
1603024.0	1.0
1608966.0	1.0
1620536.0	1.0
1623488.0	1.0
1623792.0	1.0
1626596.0	1.0
1628182.0	1.0
1628658.0	1.0
1636782.0	1.0
1637248.0	1.0
1645448.0	1.0
1648898.0	1.0
1649162.0	1.0
1651044.0	1.0
1654596.0	1.0
1657868.0	1.0
1659452.0	1.0
1674584.0	1.0
1678256.0	1.0
1683054.0	1.0
1685342.0	1.0
1685574.0	1.0
1689074.0	1.0
1689670.0	1.0
1689784.0	1.0
1707018.0	1.0
1709128.0	1.0
1712238.0	1.0
1715454.0	1.0
1718446.0	1.0
1718698.0	1.0
1719378.0	1.0
1720394.0	1.0
1725644.0	1.0
1727514.0	1.0
1728496.0	1.0
1729226.0	1.0
1730630.0	1.0
1731424.0	1.0
1737866.0	1.0
1738570.0	1.0
1740112.0	1.0
1741006.0	1.0
1742922.0	1.0
1745520.0	1.0
1751486.0	1.0
1766542.0	1.0
1766606.0	1.0
1766690.0	1.0
1767796.0	1.0
1769536.0	1.0
1771612.0	1.0
1775576.0	1.0
1775974.0	1.0
1778112.0	1.0
1780140.0	1.0
1781592.0	1.0
1783250.0	1.0
1783898.0	1.0
1786498.0	1.0
1790488.0	1.0
1792662.0	1.0
1796134.0	1.0
1797966.0	1.0
1800316.0	1.0
1804542.0	1.0
1805564.0	1.0
1813002.0	1.0
1815784.0	1.0
1816692.0	1.0
1817032.0	1.0
1819680.0	1.0
1819968.0	1.0
1822704.0	1.0
1832320.0	1.0
1836604.0	1.0
1838180.0	1.0
1838228.0	1.0
1838562.0	1.0
1839518.0	1.0
1842392.0	1.0
1849420.0	1.0
1849968.0	1.0
1853004.0	1.0
1854294.0	1.0
1854336.0	1.0
1856636.0	1.0
1857938.0	1.0
1859994.0	1.0
1864318.0	1.0
1870002.0	1.0
1873348.0	1.0
1873572.0	1.0
1874252.0	1.0
1874772.0	1.0
1877702.0	1.0
1878276.0	1.0
1881906.0	1.0
1885000.0	1.0
1892240.0	1.0
1892928.0	1.0
1897590.0	1.0
1898308.0	1.0
1899894.0	1.0
1900368.0	1.0
1900688.0	1.0
1901334.0	1.0
1901590.0	1.0
1901620.0	3.0
1901750.0	1.0
1901770.0	3.0
1902678.0	1.0
1907160.0	1.0
1909282.0	1.0
1910858.0	1.0
1924700.0	1.0
1926642.0	1.0
1929150.0	1.0
1929590.0	1.0
1931072.0	1.0
1946498.0	1.0
1947990.0	1.0
1953250.0	1.0
1953580.0	1.0
1956740.0	1.0
1957986.0	1.0
1959134.0	1.0
1961398.0	1.0
1963182.0	1.0
1967514.0	1.0
1974380.0	1.0
1981644.0	1.0
1985004.0	1.0
1985538.0	1.0
1987300.0	1.0
1992836.0	1.0
1993998.0	1.0
1994862.0	1.0
2003146.0	1.0
2005054.0	1.0
2007268.0	1.0
2010096.0	1.0
2016568.0	1.0
2020686.0	1.0
2027248.0	1.0
2028752.0	1.0
2031514.0	1.0
2037302.0	1.0
2040892.0	1.0
2040924.0	1.0
2041594.0	1.0
2045050.0	1.0
2045636.0	1.0
2046368.0	1.0
2048314.0	1.0
2051084.0	1.0
2055992.0	1.0
2061494.0	1.0
2063742.0	1.0
2066360.0	1.0
2067796.0	1.0
2070656.0	1.0
2070682.0	1.0
2076474.0	1.0
2078364.0	1.0
2080628.0	1.0
2085672.0	1.0
2097398.0	1.0
2100620.0	1.0
2102924.0	1.0
2105662.0	1.0
2109322.0	1.0
2122042.0	1.0
2122128.0	1.0
2122352.0	1.0
2125936.0	1.0
2131514.0	1.0
2135520.0	1.0
2141000.0	1.0
2141644.0	1.0
2147024.0	1.0
2148432.0	1.0
2148492.0	1.0
2150368.0	1.0
2152202.0	1.0
2160276.0	1.0
2169722.0	1.0
2171712.0	1.0
2171810.0	1.0
2182454.0	1.0
2188762.0	1.0
2189354.0	1.0
2192412.0	1.0
2196544.0	1.0
2197430.0	1.0
2204406.0	1.0
2213296.0	1.0
2213562.0	1.0
2218108.0	1.0
2218196.0	1.0
2218306.0	1.0
2222460.0	1.0
2223456.0	1.0
2230346.0	1.0
2230706.0	1.0
2230888.0	1.0
2233846.0	1.0
2234282.0	1.0
2241384.0	1.0
2242640.0	1.0
2247534.0	1.0
2248342.0	1.0
2251130.0	1.0
2251466.0	1.0
2253344.0	1.0
2253380.0	1.0
2257162.0	1.0
2260942.0	1.0
2269472.0	1.0
2270324.0	1.0
2271662.0	1.0
2280218.0	1.0
2280680.0	1.0
2281696.0	1.0
2281818.0	1.0
2281932.0	5.0
2281992.0	1.0
2282112.0	3.0
2282124.0	1.0
2283952.0	1.0
2284672.0	1.0
2286028.0	1.0
2286604.0	1.0
2289708.0	1.0
2290392.0	1.0
2290416.0	1.0
2291540.0	1.0
2291660.0	1.0
2310292.0	1.0
2310590.0	1.0
2311700.0	1.0
2311936.0	1.0
2320558.0	1.0
2326194.0	1.0
2329784.0	1.0
2334894.0	1.0
2338134.0	1.0
2341250.0	1.0
2342704.0	1.0
2344570.0	1.0
2344844.0	1.0
2350272.0	1.0
2351822.0	1.0
2354668.0	1.0
2355450.0	1.0
2363344.0	1.0
2368244.0	1.0
2369334.0	1.0
2371950.0	1.0
2378282.0	1.0
2378536.0	1.0
2382862.0	1.0
2383464.0	1.0
2387236.0	1.0
2388006.0	1.0
2389836.0	1.0
2391696.0	1.0
2393242.0	1.0
2396640.0	1.0
2396958.0	1.0
2399478.0	1.0
2403492.0	1.0
2405042.0	1.0
2408600.0	1.0
2408674.0	1.0
2413142.0	1.0
2421440.0	1.0
2424024.0	1.0
2430858.0	1.0
2431618.0	1.0
2435044.0	1.0
2438488.0	1.0
2441800.0	1.0
2441926.0	1.0
2443314.0	1.0
2448522.0	1.0
2453492.0	1.0
2454076.0	1.0
2459956.0	1.0
2461410.0	1.0
2467042.0	1.0
2468784.0	1.0
2470430.0	1.0
2470812.0	1.0
2473908.0	1.0
2479924.0	1.0
2480890.0	1.0
2482848.0	1.0
2489048.0	1.0
2489248.0	1.0
2491658.0	1.0
2494778.0	1.0
2496338.0	1.0
2504468.0	1.0
2506640.0	1.0
2509822.0	1.0
2510628.0	1.0
2510826.0	1.0
2511948.0	1.0
2518404.0	1.0
2522028.0	1.0
2524742.0	1.0
2526658.0	1.0
2527364.0	1.0
2528750.0	1.0
2532180.0	1.0
2534940.0	1.0
2542794.0	1.0
2544730.0	1.0
2549084.0	1.0
2552388.0	1.0
2553372.0	1.0
2555064.0	1.0
2555862.0	1.0
2561004.0	1.0
2561076.0	1.0
2562446.0	1.0
2568088.0	1.0
2579050.0	1.0
2593590.0	1.0
2598380.0	1.0
2601172.0	1.0
2601562.0	1.0
2609022.0	1.0
2618674.0	1.0
2622546.0	1.0
2625448.0	1.0
2630952.0	1.0
2633272.0	1.0
2642510.0	1.0
2651678.0	1.0
2654236.0	1.0
2656428.0	1.0
2660706.0	1.0
2660988.0	1.0
2662008.0	1.0
2662196.0	1.0
2662240.0	4.0
2662450.0	3.0
2662634.0	1.0
2663402.0	1.0
2663662.0	1.0
2665538.0	1.0
2667870.0	1.0
2670196.0	1.0
2670552.0	1.0
2678890.0	1.0
2681424.0	1.0
2681668.0	1.0
2683510.0	1.0
2685226.0	1.0
2690264.0	1.0
2702236.0	1.0
2706272.0	1.0
2706382.0	1.0
2718906.0	1.0
2718920.0	1.0
2720802.0	1.0
2720898.0	1.0
2721278.0	1.0
2723858.0	1.0
2730468.0	1.0
2732096.0	1.0
2740218.0	1.0
2743982.0	1.0
2748176.0	1.0
2751008.0	1.0
2758616.0	1.0
2766416.0	1.0
2770412.0	1.0
2774488.0	1.0
2777330.0	1.0
2778856.0	1.0
2779114.0	1.0
2780888.0	1.0
2783584.0	1.0
2783984.0	1.0
2795026.0	1.0
2803044.0	1.0
2804080.0	1.0
2809534.0	1.0
2813514.0	1.0
2822818.0	1.0
2824134.0	1.0
2826480.0	1.0
2840694.0	1.0
2841164.0	1.0
2848314.0	1.0
