id,count,relative_density,density,area
263445,1470.0,36.393303893467724,0.0014679627352387817,1001387.8177642479
270305,400.0,-62.88499095265221,3.994583945419491E-4,1001355.8494838291
269777,2460.0,128.22348022918246,0.002456305073045378,1001504.2622332091
263446,1460.0,35.46346899846951,0.001457955184011427,1001402.5232126457
263444,50.0,-95.36070407736223,4.993143605859701E-5,1001373.1618157853
269778,2010.0,86.47247247404094,0.002006950729440036,1001519.3549673314
277296,10.0,-99.0722040442697,9.985606697973468E-6,1001441.4048602028
277297,50.0,-95.36108916938878,4.9927291421518195E-5,1001456.289264081
270833,1810.0,67.96947847013755,0.0018078082135486995,1001212.399874541
270831,2520.0,133.8646114802718,0.0025170189807285446,1001184.3451695357
270834,670.0,-37.82432843148689,6.691792507080249E-4,1001226.501406173
270832,330.0,-69.37530062510578,3.2960501855244074E-4,1001198.34779608
277298,1260.0,16.8988097139074,0.00125814898206307,1001471.2231725489
263447,1390.0,28.9667449099597,0.0013880327714675565,1001417.2781600563
262915,20.0,-98.14388551510106,1.9976837706759686E-5,1001159.4574466847
270307,5560.0,415.8835599813948,0.005552309535419044,1001385.0929116788
263443,150.0,-86.08190921689895,1.4979649317110798E-4,1001358.5553612363
277294,30.0,-97.21652980425661,2.9957706172955125E-5,1001411.7845605635
277295,0.0,-100.0,0.0,1001426.5699615509
270830,270.0,-74.94272812648558,2.696843635798728E-4,1001170.3919943201
270303,1640.0,52.17595113461462,0.0016378269246972233,1001326.8039925393
270302,570.0,-47.10881477224512,5.692529377952448E-4,1001312.3554665323
270308,3640.0,237.731762699845,0.00363491189081478,1001399.7888636799
262916,40.0,-96.28782262398036,3.995312012420794E-5,1001173.3720832396
270304,20.0,-98.14422258729142,1.997320989366027E-5,1001341.3019981447
270306,3820.0,254.44316961207426,0.0038147720591682442,1001370.4464514967
278348,470.0,-56.3961765179786,4.6929567770813933E-4,1001500.8071143981
263977,0.0,-100.0,0.0,1001675.4652080312
277820,20.0,-98.14429829106402,1.9972395115266593E-5,1001382.1519439251
277292,10.0,-99.07214934038323,9.986195460504396E-6,1001382.3622369701
270829,1390.0,29.000339281817133,0.0013883943382350789,1001156.4882690045
262914,40.0,-96.28771961831207,3.995422874521976E-5,1001145.5922493741
270300,4290.0,298.08719196380554,0.004284500385995133,1001283.6068407986
264495,10.0,-99.07247885699344,9.982648965987255E-6,1001738.1192178411
269782,10.0,-99.07233263424489,9.984222720268362E-6,1001580.2211322479
269244,980.0,-9.087230056988297,9.784685510508349E-4,1001565.1488722049
269780,570.0,-47.12134820078694,5.691180440319957E-4,1001549.688992034
269246,770.0,-28.57072255227061,7.687732059060452E-4,1001595.781544583
270835,40.0,-96.28807207094772,3.995043539671737E-5,1001240.6523931576
277300,480.0,-55.468454819378124,4.7928048519752783E-4,1001501.2395135922
270837,780.0,-27.619462083289253,7.790113545549048E-4,1001269.1027406913
278346,130.0,-87.9390065241757,1.2980907762375935E-4,1001470.7937205594
263451,0.0,-100.0,0.0,1001476.7929731202
277818,1340.0,24.335642931870982,0.0013381895245275545,1001352.9290427563
277822,40.0,-96.28870562085548,3.994361667740374E-5,1001411.5727940117
263979,10.0,-99.07244986301248,9.982961020042527E-6,1001706.8062194438
269248,50.0,-95.36187800001218,4.9918801459573606E-5,1001626.6123795491
269772,6680.0,519.775040610556,0.006670464296091972,1001429.5412560133
269776,3250.0,201.51928947534608,0.0032451672352713013,1001489.2190073202
269774,3870.0,259.0506256235513,0.0038643608112259183,1001459.2811203601
269770,5670.0,426.08205821291074,0.005662073101018698,1001399.9994065559
271367,70.0,-93.50339927672515,6.992108479857381E-5,1001128.6323954144
263967,2200.0,104.09873898581448,0.002196657274131414,1001521.7330022079
263969,580.0,-46.1937811762756,5.791011868077033E-4,1001552.0831467321
263971,880.0,-18.365468266050215,8.7860948502066E-4,1001582.631422773
277828,300.0,-72.16777825437806,2.995503679079968E-4,1001501.023334217
263975,60.0,-94.43435200776113,5.99015026166142E-5,1001644.322414017
277824,0.0,-100.0,0.0,1001441.1916274149
263973,10.0,-99.07236334308311,9.983892209687102E-6,1001613.3778264623
277826,3490.0,223.79121696027352,0.003484873721268226,1001471.008461652
270313,2140.0,98.54187013892115,0.002136850258984834,1001474.0111067316
264492,10.0,-99.0724351219467,9.98311967398389E-6,1001690.8868737795
270297,70.0,-93.50412743814212,6.991324780221956E-5,1001240.8549238887
263965,250.0,-76.80626320275752,2.4962766013705373E-4,1001491.580951974
263436,1440.0,33.6271308310809,0.001438191193243019,1001257.6956147967
264493,0.0,-100.0,0.0,1001706.5814249425
270840,4510.0,318.4899903422498,0.004504089961576789,1001312.1492851228
278345,30.0,-97.2166523121533,2.9956387654948946E-5,1001455.86128586
276762,1880.0,74.42040885193298,0.0018772377613180816,1001471.4378427903
263452,10.0,-99.07225072681835,9.985104266843366E-6,1001491.7954543647
276759,0.0,-100.0,0.0,1001426.7824231826
269784,130.0,-87.94069424638434,1.297909131447197E-4,1001610.9514157369
270839,2620.0,143.1174148952622,0.0026166042992299943,1001297.7509709836
269240,1900.0,76.27012970570547,0.0018971457861728276,1001504.4778571974
269241,430.0,-60.10788764086419,4.293475757351636E-4,1001519.5713256777
262400,610.0,-43.38695402035344,6.093102773681037E-4,1001131.9727526598
276763,30.0,-97.21673724697548,2.99554735253668E-5,1001486.4219921443
268711,40.0,-96.28950322042932,3.993503233771379E-5,1001626.8338469544
270298,3510.0,225.71699005602076,0.0035056002749947225,1001255.0560988543
270827,670.0,-37.81826243956515,6.692445372715084E-4,1001128.8291295909
