id,count,relative_density,density,area
263445,150.0,-16.62959445576346,1.49792115840692E-4,1001387.8177642479
270305,410.0,127.88638352696317,4.094448544054978E-4,1001355.8494838291
269777,70.0,-61.09833435188048,6.989485980210425E-5,1001504.2622332091
263446,40.0,-77.76821833010027,3.994397764414868E-5,1001402.5232126457
263444,100.0,-44.41891617261614,9.986287211719401E-5,1001373.1618157853
269778,120.0,-33.31243530343026,1.1981795399642005E-4,1001519.3549673314
277296,0.0,-100.0,0.0,1001441.4048602028
277297,90.0,-49.981176790803495,8.986912455873276E-5,1001456.289264081
270833,120.0,-33.29199000369968,1.19854688191074E-4,1001212.399874541
270831,400.0,122.36626418664518,3.995268223378642E-4,1001184.3451695357
270834,150.0,-16.61616192059312,1.49816250158513E-4,1001226.501406173
270832,190.0,5.622498245824259,1.8977258643928407E-4,1001198.34779608
277298,30.0,-83.32730755665875,2.9955928144358808E-5,1001471.2231725489
263447,20.0,-88.88427294730981,1.997169455349002E-5,1001417.2781600563
262915,0.0,-100.0,0.0,1001159.4574466847
270307,3830.0,2028.7301473331368,0.003824702431772471,1001385.0929116788
263443,0.0,-100.0,0.0,1001358.5553612363
277294,70.0,-61.094741888164116,6.990131440356196E-5,1001411.7845605635
277295,0.0,-100.0,0.0,1001426.5699615509
270830,280.0,55.658554292460316,2.796726733420903E-4,1001170.3919943201
270303,610.0,239.06030789096974,6.091917219910404E-4,1001326.8039925393
270302,1540.0,756.0006698419616,0.001537981621411714,1001312.3554665323
270308,1540.0,755.9259314134567,0.0015378473384216377,1001399.7888636799
262916,0.0,-100.0,0.0,1001173.3720832396
270304,270.0,50.07370109816216,2.6963833356441366E-4,1001341.3019981447
270306,4240.0,2256.6443446539542,0.004234197259390931,1001370.4464514967
278348,0.0,-100.0,0.0,1001500.8071143981
263977,0.0,-100.0,0.0,1001675.4652080312
277820,0.0,-100.0,0.0,1001382.1519439251
277292,0.0,-100.0,0.0,1001382.3622369701
270829,20.0,-88.8813774266984,1.9976896953022716E-5,1001156.4882690045
262914,0.0,-100.0,0.0,1001145.5922493741
270300,370.0,105.6684035329786,3.695256743165965E-4,1001283.6068407986
264495,0.0,-100.0,0.0,1001738.1192178411
269782,40.0,-77.77216263857247,3.9936890881073446E-5,1001580.2211322479
269244,50.0,-72.2147851729627,4.992186484953239E-5,1001565.1488722049
269780,40.0,-77.77148502521544,3.9938108353122504E-5,1001549.688992034
269246,0.0,-100.0,0.0,1001595.781544583
270835,140.0,-22.176184393950475,1.3982652388851082E-4,1001240.6523931576
277300,0.0,-100.0,0.0,1001501.2395135922
270837,190.0,5.615034404193043,1.8975917610952807E-4,1001269.1027406913
278346,20.0,-88.8848669380356,1.997062732673221E-5,1001470.7937205594
263451,0.0,-100.0,0.0,1001476.7929731202
277818,20.0,-88.88355862651117,1.99729779780232E-5,1001352.9290427563
277822,80.0,-55.536838469651514,7.988723335480749E-5,1001411.5727940117
263979,0.0,-100.0,0.0,1001706.8062194438
269248,40.0,-77.77319214107095,3.9935041167658885E-5,1001626.6123795491
269772,2560.0,1322.7956395583906,0.002556345598502313,1001429.5412560133
269776,210.0,16.70674995337559,2.0968772904829945E-4,1001489.2190073202
269774,750.0,316.82228148440123,7.489071339585113E-4,1001459.2811203601
269770,1390.0,672.5563600806768,0.0013880567214137548,1001399.9994065559
271367,50.0,-72.20267014229563,4.994363199898129E-5,1001128.6323954144
263967,40.0,-77.77086454927569,3.993922316602571E-5,1001521.7330022079
263969,80.0,-55.54307632249495,7.987602576657975E-5,1001552.0831467321
263971,340.0,88.93616289957397,3.3946275557616404E-4,1001582.631422773
277828,130.0,-27.753815864007997,1.2980515942679862E-4,1001501.023334217
263975,0.0,-100.0,0.0,1001644.322414017
277824,0.0,-100.0,0.0,1001441.1916274149
263973,0.0,-100.0,0.0,1001613.3778264623
277826,130.0,-27.7516505891355,1.2980904978936086E-4,1001471.008461652
270313,1050.0,483.5426110285365,0.0010484545663243345,1001474.0111067316
264492,0.0,-100.0,0.0,1001690.8868737795
270297,20.0,-88.88231430516157,1.997521365777702E-5,1001240.8549238887
263965,0.0,-100.0,0.0,1001491.580951974
263436,110.0,-38.85375714718414,1.098618272616195E-4,1001257.6956147967
264493,0.0,-100.0,0.0,1001706.5814249425
270840,2090.0,1061.7154339957162,0.0020872612017063166,1001312.1492851228
278345,0.0,-100.0,0.0,1001455.86128586
276762,10.0,-94.44243704351031,9.985307241053627E-6,1001471.4378427903
263452,380.0,111.18309947978464,3.794339621400479E-4,1001491.7954543647
276759,100.0,-44.42189221792163,9.985752503845262E-5,1001426.7824231826
269784,40.0,-77.7728446076968,3.993566558299068E-5,1001610.9514157369
270839,870.0,383.59184736009627,8.688724199733187E-4,1001297.7509709836
269240,90.0,-49.983583506672545,8.986480039766025E-5,1001504.4778571974
269241,290.0,61.161579867621455,2.895599929376685E-4,1001519.5713256777
262400,850.0,372.553030864567,8.490389110867019E-4,1001131.9727526598
276763,0.0,-100.0,0.0,1001486.4219921443
268711,10.0,-94.44329926389732,9.983758084428447E-6,1001626.8338469544
270298,40.0,-77.76494398291238,3.9949860683700545E-5,1001255.0560988543
270827,160.0,-11.048561935405369,1.5981959099021096E-4,1001128.8291295909
270310,1850.0,928.1923790684285,0.0018473595150045655,1001429.3292529082
270314,380.0,111.18368809620154,3.7943501971075214E-4,1001489.004071576
277285,40.0,-77.76551883971212,3.9948827834984297E-5,1001280.9428408532
268710,0.0,-100.0,0.0,1001611.3929220925
268714,0.0,-100.0,0.0,1001673.4538849129
