id,count,relative_density,density,area
263445,0.0,-100.0,0.0,1001387.8177642479
270305,10.0,-94.26108291506965,9.986459863548727E-6,1001355.8494838291
269777,10.0,-94.26193336423412,9.984979971729178E-6,1001504.2622332091
263446,750.0,330.39872025647344,7.489495808277878E-4,1001402.5232126457
263444,0.0,-100.0,0.0,1001373.1618157853
269778,10.0,-94.262019835967,9.984829499701672E-6,1001519.3549673314
277296,0.0,-100.0,0.0,1001441.4048602028
277297,0.0,-100.0,0.0,1001456.289264081
270833,0.0,-100.0,0.0,1001212.399874541
270831,0.0,-100.0,0.0,1001184.3451695357
270834,0.0,-100.0,0.0,1001226.501406173
270832,0.0,-100.0,0.0,1001198.34779608
277298,0.0,-100.0,0.0,1001471.2231725489
263447,0.0,-100.0,0.0,1001417.2781600563
262915,0.0,-100.0,0.0,1001159.4574466847
270307,8070.0,4531.170839604319,0.00805883776094095,1001385.0929116788
263443,0.0,-100.0,0.0,1001358.5553612363
277294,0.0,-100.0,0.0,1001411.7845605635
277295,0.0,-100.0,0.0,1001426.5699615509
270830,20.0,-88.520039668272,1.997661952443502E-5,1001170.3919943201
270303,1280.0,634.6026948768105,0.0012783039412271012,1001326.8039925393
270302,12410.0,7022.305460632249,0.012393735014103489,1001312.3554665323
270308,390.0,123.80794564529222,3.894548454444407E-4,1001399.7888636799
262916,0.0,-100.0,0.0,1001173.3720832396
270304,1180.0,577.2020542697867,0.001178419383725956,1001341.3019981447
270306,450.0,158.247504295526,4.4938414309573556E-4,1001370.4464514967
278348,0.0,-100.0,0.0,1001500.8071143981
263977,0.0,-100.0,0.0,1001675.4652080312
277820,0.0,-100.0,0.0,1001382.1519439251
277292,0.0,-100.0,0.0,1001382.3622369701
270829,0.0,-100.0,0.0,1001156.4882690045
262914,440.0,152.56538353286254,4.394965161974173E-4,1001145.5922493741
270300,10.0,-94.26066885202547,9.98718038693504E-6,1001283.6068407986
264495,0.0,-100.0,0.0,1001738.1192178411
269782,0.0,-100.0,0.0,1001580.2211322479
269244,0.0,-100.0,0.0,1001565.1488722049
269780,20.0,-88.52438724536734,1.9969054176561252E-5,1001549.688992034
269246,0.0,-100.0,0.0,1001595.781544583
270835,0.0,-100.0,0.0,1001240.6523931576
277300,0.0,-100.0,0.0,1001501.2395135922
270837,0.0,-100.0,0.0,1001269.1027406913
278346,0.0,-100.0,0.0,1001470.7937205594
263451,0.0,-100.0,0.0,1001476.7929731202
277818,0.0,-100.0,0.0,1001352.9290427563
277822,0.0,-100.0,0.0,1001411.5727940117
263979,20.0,-88.52618718967004,1.9965922040085053E-5,1001706.8062194438
269248,0.0,-100.0,0.0,1001626.6123795491
269772,620.0,255.7866762152667,6.191149496372789E-4,1001429.5412560133
269776,0.0,-100.0,0.0,1001489.2190073202
269774,2280.0,1208.3379550582042,0.0022766776872338744,1001459.2811203601
269770,1450.0,732.1062896294911,0.001447972838884852,1001399.9994065559
271367,10.0,-94.25978040509392,9.988726399796259E-6,1001128.6323954144
263967,0.0,-100.0,0.0,1001521.7330022079
263969,0.0,-100.0,0.0,1001552.0831467321
263971,10.0,-94.26238234130084,9.98419869341659E-6,1001582.631422773
277828,10.0,-94.26191480707064,9.985012263599894E-6,1001501.023334217
263975,0.0,-100.0,0.0,1001644.322414017
277824,0.0,-100.0,0.0,1001441.1916274149
263973,0.0,-100.0,0.0,1001613.3778264623
277826,0.0,-100.0,0.0,1001471.008461652
270313,10.0,-94.26176003674126,9.985281584041281E-6,1001474.0111067316
264492,0.0,-100.0,0.0,1001690.8868737795
270297,0.0,-100.0,0.0,1001240.8549238887
263965,0.0,-100.0,0.0,1001491.580951974
263436,10.0,-94.26052032571988,9.98743884196541E-6,1001257.6956147967
264493,0.0,-100.0,0.0,1001706.5814249425
270840,1120.0,542.7867653874507,0.001118532318617739,1001312.1492851228
278345,0.0,-100.0,0.0,1001455.86128586
276762,0.0,-100.0,0.0,1001471.4378427903
263452,0.0,-100.0,0.0,1001491.7954543647
276759,10.0,-94.2614894133426,9.985752503845262E-6,1001426.7824231826
269784,0.0,-100.0,0.0,1001610.9514157369
270839,220.0,26.263501657473213,2.197148648208392E-4,1001297.7509709836
269240,0.0,-100.0,0.0,1001504.4778571974
269241,1610.0,823.8146068375343,0.001607557202171194,1001519.5713256777
262400,330.0,89.42661459267597,3.296268713630725E-4,1001131.9727526598
276763,0.0,-100.0,0.0,1001486.4219921443
268711,0.0,-100.0,0.0,1001626.8338469544
270298,0.0,-100.0,0.0,1001255.0560988543
270827,0.0,-100.0,0.0,1001128.8291295909
270310,0.0,-100.0,0.0,1001429.3292529082
270314,20.0,-88.52369188411585,1.9970264195302744E-5,1001489.004071576
277285,0.0,-100.0,0.0,1001280.9428408532
268710,30.0,-82.78764129489686,2.9951735984629986E-5,1001611.3929220925
268714,0.0,-100.0,0.0,1001673.4538849129
264488,0.0,-100.0,0.0,1001628.6042260367
269237,330.0,89.36466366246547,3.295190687116487E-4,1001459.4945604564
270309,540.0,209.88336175836255,5.392372304363065E-4,1001414.5343100224
269245,10.0,-94.26236979012826,9.984220534084319E-6,1001580.440442177
277293,0.0,-100.0,0.0,1001397.0486524196
262930,10.0,-94.26118332851571,9.986285131132506E-6,1001373.3704463071
270828,20.0,-88.51972137107197,1.9977173402835055E-5,1001142.6339805264
262913,1490.0,755.2900335557168,0.0014883155594329492,1001131.7764948265
270301,170.0,-2.4327687381553535,1.6977963343511434E-4,1001297.9564181346
270844,8320.0,4674.71040984492,0.008308615225195114,1001370.2373375485
263440,0.0,-100.0,0.0,1001315.0328857126
277811,0.0,-100.0,0.0,1001252.2074409416
276758,0.0,-100.0,0.0,1001411.9962860683
270293,0.0,-100.0,0.0,1001184.5447976331
264496,20.0,-88.52672730437259,1.9964982170468725E-5,1001753.9624745105
270836,0.0,-100.0,0.0,1001254.8528338319
263448,0.0,-100.0,0.0,1001432.0826067529
269775,1420.0,714.8299005020627,0.0014179096816628817,1001474.2253079666
269779,0.0,-100.0,0.0,1001534.4972127329
263958,0.0,-100.0,0.0,1001387.6083734771
