id,count,relative_density,density,area
263445,370.0,-22.60094843675239,3.69487219073707E-4,1001387.8177642479
270305,680.0,42.25144680743775,6.790792707213135E-4,1001355.8494838291
269777,930.0,94.52094254123458,9.286031373708136E-4,1001504.2622332091
263446,480.0,0.40810590649227785,4.793277317297842E-4,1001402.5232126457
263444,10.0,-97.90810312529084,9.986287211719401E-6,1001373.1618157853
269778,740.0,54.77777230669937,7.388773829779237E-4,1001519.3549673314
277296,0.0,-100.0,0.0,1001441.4048602028
277297,20.0,-95.81655353293668,1.9970916568607277E-5,1001456.289264081
270833,840.0,75.74755224978833,8.389828173375179E-4,1001212.399874541
270831,1220.0,155.2595498747779,0.0012185568081304857,1001184.3451695357
270834,450.0,-5.850851619974417,4.4944875047553905E-4,1001226.501406173
270832,260.0,-45.601184622394996,2.596888024958624E-4,1001198.34779608
277298,320.0,-33.06585466181368,3.1952990020649397E-4,1001471.2231725489
263447,270.0,-43.521272601108016,2.696178764721153E-4,1001417.2781600563
262915,0.0,-100.0,0.0,1001159.4574466847
270307,3660.0,665.6251339229501,0.0036549375718765652,1001385.0929116788
263443,40.0,-91.63229044619527,3.9945731512295465E-5,1001358.5553612363
277294,10.0,-97.90818380618587,9.985902057651708E-6,1001411.7845605635
277295,10.0,-97.90821469046851,9.985754622412248E-6,1001426.5699615509
270830,220.0,-53.96894784728787,2.1974281476878525E-4,1001170.3919943201
270303,650.0,35.979591929828956,6.491387201543874E-4,1001326.8039925393
270302,910.0,90.3741756832829,9.088073217432856E-4,1001312.3554665323
270308,1620.0,238.87828274811946,0.0016177355118461383,1001399.7888636799
262916,10.0,-97.90768567559753,9.988280031051985E-6,1001173.3720832396
270304,110.0,-76.98840223823746,1.0985265441513148E-4,1001341.3019981447
270306,2340.0,389.50519604419117,0.002336797544097825,1001370.4464514967
278348,190.0,-60.25902517297197,1.8971527396712017E-4,1001500.8071143981
263977,0.0,-100.0,0.0,1001675.4652080312
277820,0.0,-100.0,0.0,1001382.1519439251
277292,0.0,-100.0,0.0,1001382.3622369701
270829,530.0,10.894529321607106,5.29387769255102E-4,1001156.4882690045
262914,20.0,-95.81525523592717,1.997711437260988E-5,1001145.5922493741
270300,1760.0,268.2067794801652,0.0017577437481005672,1001283.6068407986
264495,0.0,-100.0,0.0,1001738.1192178411
269782,0.0,-100.0,0.0,1001580.2211322479
269244,360.0,-24.706148133010647,3.5943742691663317E-4,1001565.1488722049
269780,230.0,-51.894852102894426,2.296441230304544E-4,1001549.688992034
269246,310.0,-35.16561050598633,3.0950609588425196E-4,1001595.781544583
270835,120.0,-74.8939152726588,1.1985130619015212E-4,1001240.6523931576
277300,200.0,-58.167412980188296,1.9970020216563658E-4,1001501.2395135922
270837,330.0,-30.960228771420194,3.295817269270751E-4,1001269.1027406913
278346,60.0,-87.4498423673177,5.991188198019663E-5,1001470.7937205594
263451,0.0,-100.0,0.0,1001476.7929731202
277818,530.0,10.87277454712855,5.292839164176148E-4,1001352.9290427563
277822,30.0,-93.72455009150077,2.995771250805281E-5,1001411.5727940117
263979,0.0,-100.0,0.0,1001706.8062194438
269248,10.0,-97.908632456716,9.983760291914721E-6,1001626.6123795491
269772,3450.0,621.6637905673412,0.0034450751229816324,1001429.5412560133
269776,1130.0,136.356953533355,0.0011283196848789446,1001489.2190073202
269774,1630.0,240.94986847601695,0.0016276248378031646,1001459.2811203601
269770,1950.0,307.9089582863861,0.0019472738178106632,1001399.9994065559
271367,80.0,-83.2607373731154,7.990981119837007E-5,1001128.6323954144
263967,610.0,27.58677963161412,6.090731532818921E-4,1001521.7330022079
263969,460.0,-3.7899341911641167,4.592871481578336E-4,1001552.0831467321
263971,290.0,-39.34767802963208,2.895417621090811E-4,1001582.631422773
277828,70.0,-85.35859138263989,6.989508584519926E-5,1001501.023334217
263975,0.0,-100.0,0.0,1001644.322414017
277824,0.0,-100.0,0.0,1001441.1916274149
263973,0.0,-100.0,0.0,1001613.3778264623
277826,1110.0,132.17786641971733,0.0011083695789706964,1001471.008461652
270313,960.0,100.80187701455583,9.58587032067963E-4,1001474.0111067316
264492,0.0,-100.0,0.0,1001690.8868737795
270297,200.0,-58.15653391851815,1.9975213657777018E-4,1001240.8549238887
263965,40.0,-91.63340190786673,3.99404256219286E-5,1001491.580951974
263436,710.0,48.541806142825976,7.091081577795441E-4,1001257.6956147967
264493,0.0,-100.0,0.0,1001706.5814249425
270840,2260.0,372.7975006995877,0.0022570384286393665,1001312.1492851228
278345,0.0,-100.0,0.0,1001455.86128586
276762,710.0,48.51010313523592,7.089568141148074E-4,1001471.4378427903
263452,10.0,-97.90835092496218,9.985104266843366E-6,1001491.7954543647
276759,0.0,-100.0,0.0,1001426.7824231826
269784,190.0,-60.26339537469616,1.8969441151920575E-4,1001610.9514157369
270839,1150.0,140.58625852570233,0.0011485095206543868,1001297.7509709836
269240,510.0,6.672751975310998,5.092338689200748E-4,1001504.4778571974
269241,440.0,-7.9699931042970364,4.3933240307784184E-4,1001519.5713256777
262400,180.0,-62.33678475627199,1.7979647528894863E-4,1001131.9727526598
276763,20.0,-95.81667940449319,1.9970315683577864E-5,1001486.4219921443
268711,10.0,-97.90863291913348,9.983758084428447E-6,1001626.8338469544
270298,890.0,86.2007830697841,8.888844002123371E-4,1001255.0560988543
270827,270.0,-43.50499973623178,2.6969555979598097E-4,1001128.8291295909
270310,2000.0,318.35590918489135,0.0019971454216265575,1001429.3292529082
270314,2380.0,397.8138673781663,0.0023764614392410266,1001489.004071576
277285,530.0,10.880745646539934,5.29321968813542E-4,1001280.9428408532
