1	2948.31611775795
2	2673.18523580127
3	3115.88554380563
4	622.724218420457
5	953.334167109136
6	587.625217018577
7	707.641157295974
8	1083.5401400516
9	528.749472731552
10	871.81390578864
11	1495.67035006077
12	1135.62252922858
13	669.145478339073
14	591.021894573598
15	540.071731248287
16	2133.11350455298
17	1677.95871218021
18	5254.66017761699
19	14133.575306441
20	1263.56405046769
21	1886.28826888815
22	850.301614606842
23	5398.45286077953
24	2454.66564642828
25	403.072403195787
26	1600.96735426641
27	906.91290719052
28	1468.49692962061
29	1283.94411579782
30	914.838488152235
31	896.722874525458
32	1282.81188994614
33	670.277704190747
34	894.458422822111
35	521.956117621511
36	1405.09228192689
37	1906.66833421827
38	469.873728444527
39	2002.90753161053
40	397.411273937419
41	523.088343473184
42	1376.78663563505
43	1212.61388714238
44	1685.88429314193
45	670.277704190747
46	555.922893171717
47	829.921549276718
48	862.756098975252
49	682.732188559156
50	1031.45775087461
51	700.847802185933
52	621.591992568784
53	1556.81054605114
54	1827.41252460112
55	943.144134444074
56	654.426542267317
57	717.831189961036
58	606.873056497027
59	891.061745267091
60	855.96274386521
61	2110.46898751951
62	871.81390578864
63	884.268390157049
64	1740.23113402226
65	735.946803587813
66	1211.48166129071
67	708.773383147648
68	1165.06040137209
69	2917.74601976276
70	935.218553482359
71	878.607260898681
72	943.144134444074
73	965.788651477545
74	777.839160099735
75	1103.92020538172
76	835.582678535086
77	973.71423243926
78	1170.72153063046
79	1923.65172199338
80	3534.80910892485
81	810.673709798268
82	1091.46572101331
83	980.507587549302
84	703.11225388928
85	1193.36604766393
86	1030.32552502294
87	1389.24112000346
88	802.748128836553
89	634.046476937193
90	2271.24505845716
91	5128.98310808122
92	1047.30891279804
93	2647.14404121278
94	1594.17399915637
95	988.433168511017
96	1311.11753623798
97	1884.0238171848
98	2041.40321056743
99	2780.74669171026
100	1145.81256189364
101	1475.29028473065
102	2175.00586106491
103	1311.11753623798
104	3280.0582922983
105	1156.0025945587
106	806.144806391574
107	1377.91886148672
108	1824.0158470461
109	3066.067606332
110	1101.65575367837
111	512.898310808122
112	815.202613204962
113	1060.89562301812
114	874.078357491987
115	1269.22517972606
116	1100.5235278267
117	891.061745267091
118	841.243807793454
119	546.865086358329
120	2147.83244062474
121	2109.33676166784
122	3957.12935159909
123	1813.82581438104
124	1664.37200196013
125	1508.12483442918
126	4328.49943094801
127	889.929519415417
128	1273.75408313275
129	1403.96005607521
130	893.326196970438
131	511.766084956448
132	789.16141861647
133	2345.97196466761
134	2069.70885685926
135	1257.90292120932
136	2194.25370054336
137	3162.30680372425
138	13652.3793194798
139	1615.68629033817
140	925.028520817297
141	867.285002381946
142	884.268390157049
143	684.996640262503
144	889.929519415417
145	840.111581941781
146	898.987326228806
147	606.873056497027
148	423.452468525911
149	388.353467124031
150	902.384003783826
151	1032.58997672629
152	466.477050889506
153	551.393989765023
154	3315.15729370018
155	902.384003783826
156	801.615902984879
157	1803.63578171598
158	908.045133042194
159	794.822547874838
160	1495.67035006077
161	404.20462904746
162	1199.0271769223
163	726.888996774425
164	1294.13414846288
165	782.368063506429
166	1922.5194961417
167	495.914923033019
168	557.055119023391
169	1745.89226328063
170	1105.05243123339
171	612.534185755395
172	313.626560913576
173	793.690322023165
174	5553.56780245881
175	431.378049487626
176	2109.33676166784
177	657.823219822338
178	1940.63510976848
179	964.656425625872
180	541.203957099961
181	876.342809195334
182	1730.0411013572
183	1640.59525907499
184	611.401959903722
185	1184.30824085054
186	688.393317817524
187	716.698964109363
188	525.352795176531
189	1057.4989454631
190	460.815921631138
191	562.716248281759
192	639.707606195561
193	586.492991166903
194	613.666411607069
195	716.698964109363
196	409.865758305828
197	948.805263702442
198	1330.36537571643
199	577.435184353515
200	477.799309406242
201	1499.06702761579
202	2108.20453581617
203	622.724218420457
204	878.607260898681
205	866.152776530272
206	601.21192723866
207	926.160746668971
208	735.946803587813
209	524.220569324858
210	826.524871721698
211	1418.67899214697
212	2855.47359792071
213	1232.99395247251
214	1003.15210458277
215	668.0132524874
216	1166.19262722377
217	1169.58930477879
218	1006.54878213779
219	781.235837654755
220	1373.38995808003
221	1895.34607570154
222	694.054447075891
223	3209.86028949454
224	564.980699985106
225	776.706934248061
226	1405.09228192689
227	630.649799382172
228	988.433168511017
229	818.599290759983
230	666.881026635726
231	1088.06904345829
232	3409.13203938909
233	1732.30555306054
234	937.483005185706
235	612.534185755395
236	1157.13482041038
237	837.847130238433
238	399.675725640766
239	2360.69090073937
240	460.815921631138
241	1144.68033604197
242	1251.10956609928
243	1338.29095667815
244	1106.18465708507
245	774.442482544714
246	1348.48098934321
247	8975.1543262163
248	871.81390578864
249	4465.49875900051
250	7412.68265090679
251	1006.54878213779
252	835.582678535086
253	974.846458290934
254	478.931535257915
255	1358.67102200827
256	751.797965511243
257	641.972057898908
258	1782.12349053418
259	386.089015420683
260	668.0132524874
261	1765.14010275908
262	1295.26637431455
263	536.675053693267
264	336.271077947047
265	1733.43777891222
266	852.56606631019
267	2159.15469914148
268	18580.9584518148
269	4981.79374736366
270	4460.96985559382
271	3546.13136744159
272	14987.2735986029
273	4664.77050889506
274	1664.37200196013
275	5374.67611789438
276	1713.05771358209
277	2644.87958950943
278	2475.0457117584
279	2067.44440515592
280	3166.83570713094
281	1131.09362582189
282	42236.5531708304
283	8925.33638874266
284	37614.807244299
285	1623.61187129988
286	3239.29816163805
287	3354.78519850875
288	2669.78855824625
289	4124.69877764677
290	10818.4180127409
291	11496.6212978933
292	4771.19973895238
293	3285.71942155667
294	7491.93846052394
295	12308.4272335433
296	1325.83647230974
297	532.146150286572
298	717.831189961036
299	1580.58728893629
300	1691.5454224003
301	2220.29489513185
302	1608.89293522813
303	1450.38131599383
304	1260.16737291267
305	831.053775128392
306	1735.70223061557
307	1360.93547371162
308	2155.75802158646
309	1353.0098927499
310	1381.31553904174
311	827.657097573371
312	714.434512406015
313	1653.0497434434
314	1440.19128332877
315	1202.42385447732
