ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
34	41.938070967355316	41.9352973454407	41.93720913363764	41.938384498935385
35	41.938384498935385	41.9352973454407	41.93728229124811	41.938384498935385
36	41.938384498935385	41.9356108806478	41.937419367024326	41.938384498935385
37	41.938384498935385	41.9356108806478	41.937419367024326	41.938384498935385
38	41.938384498935385	41.9356108806478	41.937419367024326	41.938384498935385
39	41.938384498935385	41.9356108806478	41.937419367024326	41.938384498935385
40	41.938384498935385	41.9356108806478	41.93747162243879	41.938384498935385
41	41.938384498935385	41.9356108806478	41.93747162243879	41.938384498935385
42	41.938384498935385	41.9356108806478	41.93747162243879	41.938384498935385
43	41.938384498935385	41.9356108806478	41.93747162243879	41.938384498935385
44	41.938384498935385	41.9356108806478	41.93747162243879	41.938384498935385
45	41.938384498935385	41.9356108806478	41.93753714571246	41.938384498935385
46	41.938384498935385	41.9356108806478	41.93753714571246	41.938384498935385
47	41.938384498935385	41.9356108806478	41.93753714571246	41.938384498935385
48	41.938384498935385	41.9356108806478	41.93753714571246	41.938384498935385
49	41.938384498935385	41.9356108806478	41.93753714571246	41.938384498935385
50	41.938384498935385	41.9356108806478	41.93756849896114	41.938384498935385
51	41.938384498935385	41.9356108806478	41.93756849896114	41.938384498935385
52	41.938384498935385	41.9356108806478	41.93756849896114	41.938384498935385
53	41.938384498935385	41.9356108806478	41.93756849896114	41.938384498935385
54	41.938384498935385	41.9356108806478	41.93761030323227	41.938384498935385
55	41.938384498935385	41.93592441404135	41.93769391195587	41.938384498935385
56	41.938384498935385	41.93592441404135	41.93771481406121	41.938384498935385
57	41.938384498935385	41.93592441404135	41.937756618271884	41.938384498935385
58	41.938384498935385	41.93592441404135	41.937756618271884	41.938384498935385
59	41.938384498935385	41.93592441404135	41.937756618271884	41.938384498935385
60	41.938384498935385	41.93592441404135	41.937756618271884	41.938384498935385
61	41.938384498935385	41.93592441404135	41.93778274590356	41.938384498935385
62	41.938384498935385	41.93592441404135	41.93780364806935	41.938384498935385
63	41.938384498935385	41.93655147901497	41.93790815889828	41.938384498935385
64	41.938384498935385	41.93655147901497	41.93790815889828	41.938384498935385
65	41.938384498935385	41.93655147901497	41.93790815889828	41.938384498935385
66	41.938384498935385	41.93655147901497	41.93790815889828	41.938384498935385
67	41.938070967355316	41.93655147901497	41.937887256853394	41.938384498935385
68	41.938384498935385	41.937178543988594	41.93803357189301	41.938384498935385
69	41.938070967355316	41.937178543988594	41.93799699320867	41.938384498935385
70	41.938384498935385	41.937178543988594	41.9380058385489	41.938384498935385
71	41.938384498935385	41.93744390419518	41.93805006524999	41.938384498935385
72	41.938384498935385	41.93744390419518	41.93805006524999	41.938384498935385
73	41.938384498935385	41.93744390419518	41.93805006524999	41.938384498935385
74	41.938384498935385	41.93744390419518	41.93805006524999	41.938384498935385
75	41.938384498935385	41.93744390419518	41.93805006524999	41.938384498935385
76	41.938384498935385	41.93744390419518	41.93805006524999	41.938384498935385
77	41.938384498935385	41.93744390419518	41.938060516302656	41.938384498935385
78	41.938070967355316	41.93744390419518	41.93810232051333	41.938384498935385
79	41.938384498935385	41.93744390419518	41.93810232051333	41.938384498935385
80	41.938070967355316	41.9371303726151	41.938060516302656	41.938384498935385
81	41.938384498935385	41.93775743577525	41.93816502682934	41.938384498935385
82	41.938384498935385	41.93775743577525	41.93816502682934	41.938384498935385
83	41.938384498935385	41.93775743577525	41.93816502682934	41.938384498935385
